NAME,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,Branch ,previous,poutcome,deposit
RICHARD,33,technician,single,secondary,no,177,yes,no,unknown,23,may,293,1,-1,Airoli ,0,unknown,no
RICKY,47,blue-collar,married,secondary,no,665,no,no,cellular,18,aug,885,3,-1,Airoli ,0,unknown,no
ROHAN,36,services,married,secondary,no,380,yes,no,unknown,20,may,26,1,-1,Airoli ,0,unknown,no
RYAN,23,student,single,secondary,no,151,yes,no,unknown,9,may,97,1,-1,Airoli ,0,unknown,no
SAMUEL,33,technician,single,tertiary,no,179,yes,no,cellular,18,nov,432,2,181,Airoli ,4,other,no
SEAN,36,management,married,tertiary,no,4,no,yes,cellular,29,jul,261,6,-1,Airoli ,0,unknown,no
SEBASTIAN,47,blue-collar,married,secondary,no,116,yes,no,unknown,8,may,376,2,-1,Airoli ,0,unknown,no
SHAWN,39,management,married,tertiary,no,0,no,no,cellular,28,aug,93,25,-1,Airoli ,0,unknown,no
SIMON,44,blue-collar,divorced,primary,no,-57,yes,no,cellular,7,may,234,1,356,Airoli ,2,failure,no
STANLEY,60,retired,married,primary,no,894,yes,no,unknown,15,may,65,7,-1,Airoli ,0,unknown,no
STEVEN,42,management,married,tertiary,no,478,no,yes,cellular,8,jul,165,1,-1,Airoli ,0,unknown,no
SYED,32,technician,single,secondary,no,10,no,no,cellular,19,aug,190,2,-1,Airoli ,0,unknown,no
TENZIN,33,admin.,married,secondary,no,30,yes,no,telephone,5,may,125,2,-1,Airoli ,0,unknown,no
TERRY,37,management,married,tertiary,no,578,yes,no,cellular,8,aug,401,4,-1,Airoli ,0,unknown,no
THOMAS,33,management,single,tertiary,no,2360,yes,no,cellular,20,nov,268,1,-1,Airoli ,0,unknown,no
TIMOTHY,59,retired,married,primary,no,-47,yes,no,cellular,27,aug,84,4,-1,Airoli ,0,unknown,no
TONY,42,technician,married,tertiary,no,-805,no,no,cellular,8,aug,103,6,-1,Airoli ,0,unknown,no
TRAVIS,59,management,married,tertiary,yes,782,no,yes,cellular,13,aug,127,2,-1,Airoli ,0,unknown,no
TYLER,31,technician,single,secondary,no,1282,no,no,cellular,12,may,144,1,460,Airoli ,2,failure,no
VICTOR,50,self-employed,single,secondary,no,766,yes,no,cellular,7,may,253,2,304,Airoli ,4,failure,no
VINCENT,29,blue-collar,single,secondary,no,348,yes,no,unknown,9,may,185,2,-1,Airoli ,0,unknown,no
WILLIAM,36,entrepreneur,single,secondary,no,296,no,no,cellular,18,nov,67,2,111,Airoli ,2,failure,no
WILSON,33,services,married,primary,no,908,yes,yes,cellular,14,jul,184,2,-1,Airoli ,0,unknown,no
XAVIER,38,admin.,divorced,secondary,no,0,no,no,unknown,5,jun,56,1,-1,Airoli ,0,unknown,no
ZACHARY,33,management,single,tertiary,no,5276,no,no,cellular,4,nov,572,1,-1,Airoli ,0,unknown,no
ZAIN,36,entrepreneur,single,tertiary,no,658,yes,no,unknown,16,jun,61,3,-1,Airoli ,0,unknown,no
ZAYAN,36,management,single,tertiary,no,1089,yes,no,unknown,30,may,126,1,-1,Airoli ,0,unknown,no
AARON,44,admin.,married,secondary,no,1042,yes,no,cellular,18,may,136,1,-1,Airoli ,0,unknown,no
ABDOUL,29,blue-collar,married,primary,no,544,no,yes,cellular,21,jul,121,4,-1,Airoli ,0,unknown,no
ABDOULAYE,44,blue-collar,married,primary,no,134,yes,no,cellular,7,may,378,1,-1,Airoli ,0,unknown,no
ADAM,55,management,married,tertiary,no,73,yes,no,unknown,5,may,142,2,-1,Airoli ,0,unknown,no
ADEN,38,blue-collar,single,secondary,no,13156,yes,no,cellular,17,apr,291,4,331,Airoli ,1,failure,no
ADONIS,39,management,divorced,tertiary,no,30,no,yes,cellular,3,feb,265,4,-1,Airoli ,0,unknown,no
ADRIAN,45,blue-collar,married,primary,no,-66,yes,no,unknown,6,may,263,2,-1,Airoli ,0,unknown,no
AHMED,36,management,single,tertiary,no,1373,yes,no,unknown,20,may,144,2,-1,Airoli ,0,unknown,no
AIDAN,36,management,married,tertiary,no,8564,yes,no,unknown,23,may,125,1,-1,Airoli ,0,unknown,no
AIDEN,59,retired,divorced,primary,no,81,yes,no,unknown,5,may,107,1,-1,Airoli ,0,unknown,no
ALEXANDER,41,admin.,married,tertiary,no,5426,yes,no,unknown,14,may,149,2,-1,Airoli ,0,unknown,no
ALI,29,self-employed,single,tertiary,no,16,yes,no,unknown,6,may,43,1,-1,Airoli ,0,unknown,no
ALIJAH,50,management,single,tertiary,no,297,yes,no,unknown,5,may,119,1,-1,Airoli ,0,unknown,no
ALVIN,51,blue-collar,divorced,secondary,no,734,yes,yes,cellular,5,may,17,1,-1,Airoli ,0,unknown,no
AMADOU,29,management,single,tertiary,no,1514,yes,no,telephone,5,may,363,1,333,Airoli ,7,other,no
AMAR'E,40,technician,single,secondary,no,153,no,no,cellular,7,aug,125,2,-1,Airoli ,0,unknown,no
AMARE,36,student,married,primary,no,3503,no,no,unknown,6,jun,31,1,-1,Airoli ,0,unknown,no
AMARI,49,technician,married,secondary,no,-849,yes,yes,unknown,27,may,197,1,-1,Airoli ,0,unknown,no
AMIR,45,technician,married,secondary,no,1441,yes,no,cellular,18,nov,93,1,113,Airoli ,2,other,no
ANDRE,40,management,married,tertiary,no,2487,no,no,cellular,30,apr,126,1,-1,Airoli ,0,unknown,no
ANDREW,31,management,married,tertiary,no,927,no,no,cellular,18,aug,100,4,-1,Airoli ,0,unknown,no
ANGEL,32,entrepreneur,married,tertiary,no,598,no,no,cellular,18,aug,135,6,-1,Airoli ,0,unknown,no
ANTHONY,44,admin.,married,secondary,no,345,yes,no,telephone,16,jul,208,8,-1,Airoli ,0,unknown,no
ANTONIO,27,blue-collar,married,secondary,no,197,no,no,telephone,23,jul,222,1,-1,Airoli ,0,unknown,no
ASHTON,25,admin.,single,tertiary,no,220,no,no,cellular,26,may,68,1,-1,Airoli ,0,unknown,no
AUSTIN,56,services,married,secondary,no,9,no,yes,cellular,20,aug,285,2,-1,Airoli ,0,unknown,no
AVERY,59,retired,married,secondary,no,5678,yes,no,unknown,14,may,238,2,-1,Airoli ,0,unknown,no
AYDEN,31,management,single,tertiary,no,0,no,no,cellular,25,aug,9,12,-1,Airoli ,0,unknown,no
BENJAMIN,49,admin.,divorced,secondary,no,169,yes,no,unknown,30,may,447,1,-1,Airoli ,0,unknown,no
BLAKE,50,blue-collar,divorced,primary,no,388,no,no,cellular,5,feb,701,1,-1,Airoli ,0,unknown,no
BRANDON,42,unknown,single,unknown,yes,61,no,no,unknown,20,jun,115,1,-1,Airoli ,0,unknown,no
BRIAN,37,management,married,tertiary,no,7100,no,no,cellular,20,nov,757,2,-1,Airoli ,0,unknown,no
BRYAN,36,blue-collar,single,secondary,no,219,yes,yes,cellular,11,may,270,2,347,Airoli ,1,failure,no
BRYCE,53,blue-collar,married,secondary,no,-76,no,no,cellular,29,jan,173,1,164,Airoli ,4,other,no
BRYSON,51,blue-collar,married,unknown,no,1432,no,no,cellular,9,jul,388,1,-1,Airoli ,0,unknown,no
CALEB,42,blue-collar,married,secondary,no,879,yes,no,cellular,18,nov,140,1,-1,Airoli ,0,unknown,no
CAMERON,47,housemaid,married,primary,no,0,yes,no,telephone,24,jul,193,1,-1,Airoli ,0,unknown,no
CARMELO,40,self-employed,married,tertiary,no,1498,no,no,cellular,4,feb,62,1,-1,Airoli ,0,unknown,no
CARTER,25,blue-collar,single,secondary,no,543,yes,no,cellular,15,may,302,1,-1,Airoli ,0,unknown,no
CAYDEN,36,blue-collar,married,secondary,no,1797,yes,yes,cellular,17,nov,166,1,181,Airoli ,2,failure,no
CHAD,80,retired,married,primary,no,2994,no,no,cellular,6,aug,320,1,-1,Airoli ,0,unknown,no
CHANCE,60,self-employed,married,secondary,no,1690,no,no,cellular,28,aug,64,11,-1,Airoli ,0,unknown,no
CHARLES,51,management,married,secondary,no,1573,no,no,cellular,28,aug,72,18,-1,Airoli ,0,unknown,no
CHASE,59,housemaid,married,tertiary,no,0,no,yes,cellular,29,jul,376,2,-1,Airoli ,0,unknown,no
CHRIS,80,retired,married,secondary,no,173,no,no,cellular,2,aug,87,3,-1,Airoli ,0,unknown,no
CHRISTIAN,47,admin.,married,unknown,no,989,no,no,unknown,19,jun,116,1,-1,Airoli ,0,unknown,no
CHRISTOPHER,36,services,married,secondary,no,335,yes,no,unknown,9,may,339,2,-1,Airoli ,0,unknown,no
CODY,31,blue-collar,single,unknown,yes,17,yes,no,cellular,6,may,72,1,-1,Airoli ,0,unknown,no
COREY,33,technician,married,secondary,no,-74,yes,no,cellular,25,jul,198,4,-1,Airoli ,0,unknown,no
DANIEL,45,services,married,unknown,no,8319,no,no,cellular,15,jun,75,2,-1,Airoli ,0,unknown,no
DARIUS,33,blue-collar,single,secondary,no,15341,no,no,cellular,20,apr,335,1,334,Airoli ,3,failure,no
DARREN,51,technician,married,secondary,no,52,no,no,cellular,13,aug,114,2,-1,Airoli ,0,unknown,no
DAVID,51,unemployed,divorced,secondary,no,-56,yes,no,cellular,19,nov,544,3,-1,Airoli ,0,unknown,no
DERRICK,48,blue-collar,married,primary,no,1670,no,no,unknown,17,jun,145,1,-1,Airoli ,0,unknown,no
DEVIN,34,technician,single,tertiary,no,370,no,no,cellular,11,aug,116,2,-1,Airoli ,0,unknown,no
DEVON,28,management,single,tertiary,no,466,yes,no,cellular,23,jul,170,2,-1,Airoli ,0,unknown,no
DOMINIC,33,technician,single,secondary,no,2583,no,no,cellular,25,may,241,1,108,Airoli ,1,failure,no
DONOVAN,36,services,married,secondary,no,1177,yes,yes,cellular,3,feb,50,5,-1,Airoli ,0,unknown,no
DWAYNE,40,self-employed,married,secondary,no,311,yes,no,unknown,20,may,723,2,-1,Airoli ,0,unknown,no
DYLAN,34,entrepreneur,married,tertiary,no,842,yes,no,cellular,6,may,141,2,-1,Airoli ,0,unknown,no
EDWARD,31,technician,single,tertiary,no,2744,yes,no,cellular,8,aug,309,2,-1,Airoli ,0,unknown,no
ELI,49,technician,married,tertiary,no,503,no,no,unknown,1,jul,297,2,-1,Airoli ,0,unknown,no
ELIAS,35,management,single,tertiary,no,62,yes,no,cellular,5,may,214,4,15,Airoli ,3,success,no
ELIJAH,38,management,single,tertiary,no,4841,no,no,cellular,22,may,580,3,-1,Airoli ,0,unknown,no
EMMANUEL,32,technician,married,secondary,no,253,yes,no,cellular,21,nov,76,1,170,Airoli ,3,failure,no
ERIC,33,blue-collar,married,secondary,no,842,no,no,cellular,29,aug,111,4,-1,Airoli ,0,unknown,no
ETHAN,39,admin.,married,unknown,no,378,no,no,unknown,20,jun,17,5,-1,Airoli ,0,unknown,no
EVAN,30,services,married,secondary,no,637,yes,no,cellular,15,may,69,5,-1,Airoli ,0,unknown,no
GABRIEL,53,admin.,divorced,secondary,no,-372,yes,no,unknown,26,may,104,1,-1,Airoli ,0,unknown,no
GAVIN,24,technician,single,secondary,no,135,yes,yes,cellular,18,may,250,1,-1,Airoli ,0,unknown,no
GEORGE,52,entrepreneur,divorced,secondary,no,7,no,no,cellular,24,jul,150,5,-1,Airoli ,0,unknown,no
GIOVANNI,27,management,single,tertiary,no,446,no,no,cellular,23,jun,205,3,-1,Airoli ,0,unknown,no
HASSAN,36,admin.,single,secondary,no,1328,no,no,cellular,30,jul,69,9,-1,Airoli ,0,unknown,no
HAYDEN,29,admin.,married,secondary,no,252,yes,no,cellular,15,may,1223,3,371,Airoli ,1,failure,no
HUNTER,47,blue-collar,married,secondary,no,125,no,no,cellular,8,jul,210,2,-1,Airoli ,0,unknown,no
IAN,43,blue-collar,married,secondary,no,1324,yes,no,telephone,12,may,179,5,-1,Airoli ,0,unknown,no
IBRAHIM,48,management,divorced,tertiary,no,-244,yes,no,unknown,5,may,253,1,-1,Airoli ,0,unknown,no
IBRAHIMA,57,entrepreneur,married,unknown,no,657,no,no,unknown,12,jun,344,1,-1,Airoli ,0,unknown,no
ISAAC,25,management,single,tertiary,no,2140,no,no,cellular,1,oct,81,1,-1,Airoli ,0,unknown,no
ISAIAH,43,services,divorced,secondary,no,5571,no,no,unknown,9,jun,149,1,-1,Airoli ,0,unknown,no
ISHMAEL,50,technician,married,secondary,no,103,yes,no,unknown,12,may,79,6,-1,Airoli ,0,unknown,no
ISIAH,54,technician,divorced,tertiary,no,2133,no,no,cellular,18,nov,176,1,-1,Airoli ,0,unknown,no
JACE,38,services,married,secondary,no,8876,no,no,cellular,19,nov,636,1,-1,Airoli ,0,unknown,no
JACKSON,41,housemaid,divorced,primary,no,22,yes,no,cellular,18,nov,238,3,126,Airoli ,4,other,no
JACOB,35,admin.,married,secondary,no,3854,yes,no,cellular,5,may,131,1,-1,Airoli ,0,unknown,no
JADEN,33,management,married,tertiary,no,32,no,no,cellular,29,aug,27,7,-1,Airoli ,0,unknown,no
JAHEIM,51,technician,married,secondary,no,337,yes,no,cellular,20,aug,687,4,-1,Airoli ,0,unknown,no
JAHMIR,29,blue-collar,single,secondary,no,228,no,no,cellular,5,feb,355,1,-1,Airoli ,0,unknown,no
JAIDEN,34,blue-collar,divorced,secondary,no,1125,yes,yes,cellular,19,nov,141,2,-1,Airoli ,0,unknown,no
JALEN,51,management,married,tertiary,no,1612,yes,no,cellular,18,nov,61,2,131,Airoli ,1,failure,no
JAMAL,58,housemaid,married,primary,no,1310,yes,yes,cellular,22,jul,1226,2,-1,Airoli ,0,unknown,no
JAMEL,50,services,divorced,secondary,yes,-210,no,yes,cellular,21,aug,153,7,-1,Airoli ,0,unknown,no
JAMES,38,housemaid,married,secondary,no,0,yes,no,cellular,23,jul,157,1,-1,Airoli ,0,unknown,no
JAMIR,57,entrepreneur,married,unknown,no,975,yes,yes,cellular,22,jul,236,4,-1,Airoli ,0,unknown,no
JARED,49,services,married,tertiary,no,306,yes,no,cellular,18,aug,285,7,-1,Airoli ,0,unknown,no
JASIAH,42,blue-collar,married,primary,no,170,yes,no,unknown,19,may,51,41,-1,Airoli ,0,unknown,no
JASON,33,technician,single,tertiary,no,154,no,no,cellular,18,mar,159,2,-1,Airoli ,0,unknown,no
JAYDEN,34,self-employed,married,tertiary,no,1972,yes,no,cellular,23,jul,61,2,-1,Airoli ,0,unknown,no
JAYLEN,36,admin.,single,tertiary,no,994,no,no,cellular,13,aug,185,2,105,Airoli ,3,success,no
JAYSON,60,retired,divorced,tertiary,no,380,no,no,cellular,21,jul,219,1,-1,Airoli ,0,unknown,no
JELANI,37,services,single,secondary,no,54,yes,no,cellular,10,jul,118,1,-1,Airoli ,0,unknown,no
JEREMIAH,41,blue-collar,married,primary,no,512,yes,no,unknown,6,may,233,2,-1,Airoli ,0,unknown,no
JEREMY,36,management,single,tertiary,no,1027,yes,no,cellular,4,jun,151,1,-1,Airoli ,0,unknown,no
JERMAINE,56,unemployed,divorced,primary,no,1770,no,no,cellular,5,feb,916,3,-1,Airoli ,0,unknown,no
JESSE,34,management,married,tertiary,no,13,yes,no,cellular,30,jul,99,3,-1,Airoli ,0,unknown,no
JOEL,33,unemployed,married,secondary,no,438,yes,yes,unknown,21,may,129,1,-1,Airoli ,0,unknown,no
JOHN,29,blue-collar,married,secondary,no,162,yes,no,cellular,15,jul,126,3,-1,Airoli ,0,unknown,no
JONATHAN,43,management,married,tertiary,no,-183,no,no,cellular,24,jul,65,1,-1,Airoli ,0,unknown,no
JORDAN,29,management,single,unknown,no,698,no,no,cellular,8,feb,186,1,-1,Airoli ,0,unknown,no
JOSEPH,36,admin.,married,secondary,no,165,yes,no,unknown,23,may,456,4,-1,Airoli ,0,unknown,no
JOSHUA,33,technician,single,secondary,no,3499,yes,no,cellular,11,may,143,3,356,Airoli ,1,other,no
JOSIAH,39,management,married,tertiary,no,378,yes,yes,unknown,5,may,127,2,-1,Airoli ,0,unknown,no
JULIAN,26,technician,single,secondary,no,855,yes,no,unknown,28,may,87,2,-1,Airoli ,0,unknown,no
JUSTICE,41,technician,single,secondary,no,32,yes,no,cellular,7,may,162,1,-1,Airoli ,0,unknown,no
JUSTIN,36,unemployed,divorced,primary,no,0,no,no,telephone,4,jul,304,3,-1,Airoli ,0,unknown,no
KADEN,31,management,single,tertiary,no,0,no,no,cellular,25,aug,191,5,-1,Airoli ,0,unknown,no
KAI,34,blue-collar,married,secondary,no,2994,yes,no,cellular,15,may,358,1,176,Airoli ,1,failure,no
KAIDEN,28,blue-collar,married,secondary,no,1238,yes,no,unknown,14,may,246,1,-1,Airoli ,0,unknown,no
KALEB,47,services,married,secondary,no,1717,no,no,cellular,20,aug,216,9,-1,Airoli ,0,unknown,no
KAMARI,41,admin.,single,secondary,no,224,yes,no,cellular,12,may,22,8,-1,Airoli ,0,unknown,no
KAMERON,39,technician,single,secondary,no,1048,yes,yes,cellular,8,apr,201,2,-1,Airoli ,0,unknown,no
KAYDEN,53,admin.,divorced,secondary,no,592,yes,no,unknown,13,may,151,1,-1,Airoli ,0,unknown,no
KEITH,45,self-employed,married,secondary,no,396,no,no,cellular,28,aug,238,1,-1,Airoli ,0,unknown,no
KENNETH,30,services,single,secondary,no,268,no,no,unknown,24,jul,86,1,-1,Airoli ,0,unknown,no
KEVIN,39,services,married,secondary,no,0,yes,no,cellular,8,may,503,1,-1,Airoli ,0,unknown,no
KHALIL,30,self-employed,single,secondary,no,5223,no,no,cellular,14,oct,404,2,-1,Airoli ,0,unknown,no
KING,32,admin.,divorced,secondary,no,1611,yes,yes,unknown,13,may,93,1,-1,Airoli ,0,unknown,no
KIYAN,66,retired,married,secondary,no,780,no,no,cellular,12,feb,388,4,-1,Airoli ,0,unknown,no
KYLE,26,blue-collar,married,primary,no,399,yes,no,cellular,22,jul,1288,2,-1,Airoli ,0,unknown,no
KYMANI,30,services,single,secondary,no,1649,yes,no,unknown,23,may,206,1,-1,Airoli ,0,unknown,no
LAMAR,42,services,single,unknown,no,974,no,no,cellular,30,jul,73,2,-1,Airoli ,0,unknown,no
LANDON,44,management,married,tertiary,no,22,yes,no,cellular,6,aug,265,2,-1,Airoli ,0,unknown,no
LEVI,38,services,married,secondary,no,507,yes,no,cellular,17,apr,55,1,344,Airoli ,1,failure,no
LIAM,31,technician,divorced,secondary,no,10787,yes,no,unknown,4,jun,135,2,-1,Airoli ,0,unknown,no
LOGAN,34,technician,married,secondary,no,-259,yes,no,unknown,27,may,124,2,-1,Airoli ,0,unknown,no
LUCAS,42,blue-collar,married,secondary,no,414,yes,no,cellular,17,apr,400,3,-1,Airoli ,0,unknown,no
MAKAI,34,admin.,divorced,secondary,no,67,yes,no,unknown,6,may,90,1,-1,Airoli ,0,unknown,no
MALACHI,31,blue-collar,single,tertiary,no,328,yes,no,cellular,14,may,414,1,175,Airoli ,1,failure,no
MALCOLM,30,technician,married,secondary,no,4,yes,no,cellular,8,may,17,5,-1,Airoli ,0,unknown,no
MALIK,31,management,single,tertiary,no,471,no,no,cellular,29,aug,153,2,-1,Airoli ,0,unknown,no
MAMADOU,47,blue-collar,married,primary,no,3038,yes,no,cellular,14,jul,151,2,-1,Airoli ,0,unknown,no
MARC,52,blue-collar,married,secondary,no,2276,no,no,unknown,20,jun,83,3,-1,Airoli ,0,unknown,no
MARCUS,31,blue-collar,married,primary,no,-848,yes,no,unknown,23,may,559,3,-1,Airoli ,0,unknown,no
MARQUIS,51,admin.,married,secondary,no,2662,no,no,telephone,28,jan,148,2,-1,Airoli ,0,unknown,no
MASON,48,services,married,secondary,no,2597,yes,no,cellular,6,may,182,2,355,Airoli ,1,failure,no
MATTHEW,47,blue-collar,married,primary,no,550,yes,no,unknown,7,may,113,1,-1,Airoli ,0,unknown,no
MAURICE,55,retired,married,tertiary,no,357,yes,no,cellular,30,apr,878,1,-1,Airoli ,0,unknown,no
MEKHI,58,entrepreneur,married,primary,no,1153,yes,yes,telephone,12,may,206,6,337,Airoli ,6,failure,no
MESSIAH,74,retired,married,tertiary,no,4912,no,no,telephone,21,oct,129,3,-1,Airoli ,0,unknown,no
MICAH,30,technician,single,secondary,no,194,no,yes,cellular,27,aug,60,3,-1,Airoli ,0,unknown,no
MICHAEL,40,management,married,tertiary,yes,0,no,no,cellular,28,jul,165,5,-1,Airoli ,0,unknown,no
MILES,50,blue-collar,married,primary,no,565,yes,yes,cellular,28,aug,36,3,-1,Airoli ,0,unknown,no
MOHAMED,36,management,divorced,tertiary,no,649,no,no,cellular,16,jul,237,2,91,Airoli ,1,failure,no
MOHAMMED,26,admin.,divorced,secondary,no,-45,yes,no,unknown,4,jun,357,2,-1,Airoli ,0,unknown,no
MOUSSA,30,admin.,married,secondary,no,1310,no,no,telephone,27,oct,3284,1,-1,Airoli ,0,unknown,no
MYLES,34,blue-collar,married,secondary,no,2308,yes,no,unknown,7,may,1062,1,-1,Airoli ,0,unknown,no
NANA,53,unemployed,single,secondary,no,4,no,no,cellular,30,jul,259,3,-1,Airoli ,0,unknown,no
NASIR,42,blue-collar,married,secondary,no,1297,yes,no,cellular,3,apr,697,2,-1,Airoli ,0,unknown,no
NATHAN,33,management,married,tertiary,no,1808,yes,no,unknown,4,jun,99,4,-1,Airoli ,0,unknown,no
NATHANIEL,35,unemployed,married,secondary,no,2080,yes,no,telephone,14,apr,266,3,-1,Airoli ,0,unknown,no
NEHEMIAH,33,services,married,secondary,no,5034,yes,no,unknown,8,may,207,3,-1,Airoli ,0,unknown,no
NICHOLAS,41,admin.,divorced,secondary,no,322,yes,no,unknown,6,may,87,4,-1,Airoli ,0,unknown,no
NICOLAS,40,blue-collar,married,secondary,no,679,yes,no,cellular,17,apr,642,2,304,Airoli ,1,failure,no
NIGEL,32,management,single,tertiary,no,1742,no,no,unknown,5,jun,231,2,-1,Airoli ,0,unknown,no
NOAH,54,management,married,tertiary,no,154,no,no,unknown,9,may,155,3,-1,Airoli ,0,unknown,no
OMAR,31,unemployed,single,tertiary,no,140,yes,no,telephone,7,may,11,2,-1,Airoli ,0,unknown,no
OMARI,35,services,married,secondary,no,377,no,yes,cellular,31,jul,30,13,-1,Airoli ,0,unknown,no
OUSMANE,47,services,single,secondary,no,3644,no,no,unknown,9,jun,83,2,-1,Airoli ,0,unknown,no
PATRICK,48,blue-collar,married,primary,yes,-50,yes,no,cellular,14,may,212,6,-1,Airoli ,0,unknown,no
PRESTON,50,management,married,tertiary,no,453,no,yes,unknown,4,jul,608,1,-1,Airoli ,0,unknown,no
PRINCE,33,blue-collar,single,secondary,no,45,no,no,unknown,20,jun,13,12,-1,Airoli ,0,unknown,no
QUINCY,40,blue-collar,married,primary,no,46,yes,no,unknown,6,may,119,1,-1,Airoli ,0,unknown,no
RICARDO,60,retired,married,secondary,no,2060,no,no,cellular,29,jun,135,4,95,Airoli ,4,failure,no
RICHARD,68,retired,married,secondary,no,1316,no,no,telephone,4,mar,92,5,-1,Airoli ,0,unknown,no
ROBERT,54,blue-collar,married,unknown,no,-361,yes,no,unknown,26,may,227,1,-1,Airoli ,0,unknown,no
RODNEY,30,management,single,tertiary,no,349,no,no,cellular,12,aug,180,3,-1,Airoli ,0,unknown,no
RYAN,42,blue-collar,single,primary,no,-68,yes,yes,unknown,26,may,167,1,-1,Airoli ,0,unknown,no
SAMUEL,57,retired,married,unknown,no,-157,no,no,cellular,28,aug,31,9,-1,Airoli ,0,unknown,no
SEAN,28,management,single,tertiary,no,320,yes,no,cellular,30,apr,239,1,-1,Airoli ,0,unknown,no
SEBASTIAN,55,management,married,tertiary,no,86,no,no,telephone,16,jun,64,1,-1,Airoli ,0,unknown,no
SEKOU,42,blue-collar,married,secondary,no,681,yes,no,cellular,18,nov,203,1,-1,Airoli ,0,unknown,no
SETH,49,housemaid,married,primary,no,0,yes,no,cellular,25,jul,42,3,-1,Airoli ,0,unknown,no
SHAWN,41,management,divorced,tertiary,no,4567,yes,yes,cellular,16,jul,106,1,-1,Airoli ,0,unknown,no
SINCERE,31,technician,single,secondary,no,40,no,no,cellular,7,aug,123,2,-1,Airoli ,0,unknown,no
STEPHEN,33,blue-collar,single,secondary,no,706,yes,no,cellular,7,apr,329,1,322,Airoli ,1,failure,no
STEVEN,55,admin.,married,secondary,no,420,yes,no,unknown,30,may,41,3,-1,Airoli ,0,unknown,no
TERRELL,34,technician,single,tertiary,no,0,yes,no,cellular,17,apr,158,2,-1,Airoli ,0,unknown,no
TERRENCE,38,entrepreneur,married,secondary,no,65,no,no,cellular,5,feb,173,1,-1,Airoli ,0,unknown,no
TIMOTHY,46,blue-collar,married,secondary,no,-27,yes,no,cellular,11,may,254,1,-1,Airoli ,0,unknown,no
